BSSID,SSID,frequency,latitude,longitude,WEP,WPA Personal,WPA Enterprise,WPA2 Personal,WPA2 Enterprise,WPA3 Personal,WPA3 Enterprise,Open,Wi-Fi Protected Setup,Mobile Hotspot,Fast Transition,Access Point,Ad Hoc,Wi-Fi 6
"ec:8c:a2:96:78:ac","LinkNYC Private","5260","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"28:76:10:06:b4:2c","88-EBWayMall-AP","5180","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"c4:10:8a:a3:1a:9c","Spectrum Free Trial","5580","40.7296324","-73.9869729","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"58:ef:68:71:70:f9","TankTops","2457","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"6c:99:61:da:06:ff","Bad Boys 2","5220","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"da:06:c3:f1:2c:10","Platform 9 3/4","2452","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"ea:55:b8:0a:38:47","Radancy-Employee","5805","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"72:bd:c5:1d:72:f8","","5785","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"30:87:d9:df:97:38","Carrier WiFi2","2462","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"30:87:d9:5f:8e:b8","LinkNYC Free Wi-Fi","2412","40.7600849","-73.9649122","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"f4:4e:05:7d:b2:af","Brookfield Place","5300","40.7127802","-74.0160768","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"74:b6:b6:1b:f5:64","","5765","40.7456465","-73.9753128","false","false","false","false","false","false","true","false","false","false","false","true","false","false"
"94:a6:7e:e2:5f:a7","Apt2","2462","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"d4:68:4d:44:14:9c","ABCBKGuest","5620","40.7406798","-73.9196323","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"96:46:8d:1b:c4:3f","","5720","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"ec:8c:a2:d6:91:6c","Carrier WiFi2","5500","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"62:f8:53:82:3a:f0","","5805","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"20:be:cd:1f:14:2b","","5765","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"0e:36:c9:86:d4:29","ORBI10","2427","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"a0:64:8f:47:59:4e","NYVZ","5785","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"60:d0:2c:58:e2:08","Orion","2462","40.7092419","-74.0107596","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"d4:6a:91:f2:af:b2","CFBO","5240","40.7600849","-73.9649122","false","true","false","true","false","false","false","false","false","false","true","true","false","false"
"6a:f8:53:fe:ae:66","","5260","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"b8:f8:53:cc:86:d2","Fios-xZf2G","2437","40.7459372","-73.92002","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"1c:b9:c4:b0:0f:3c","CYTEXONE-WVM","5825","40.7247562","-73.9572912","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"72:f8:53:8c:d5:c8","","5805","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"18:c5:01:0d:4f:f5","NEXGO4FF3","2437","undefined","undefined","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"00:2c:c8:c0:9f:2c","IWN-BYOD","5660","40.7092419","-74.0107596","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"74:b6:b6:1b:f5:68","","5765","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"b8:50:01:ef:20:01","","2462","40.7092419","-74.0107596","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"b8:66:85:53:4e:57","Vin Sur Vingt -5G","5785","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:2c:c8:c0:9f:2f","IWN","5660","40.7092419","-74.0107596","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"00:2c:c8:c0:9f:2e","IWN-Guest","5660","40.7092419","-74.0107596","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"b8:66:85:53:4e:56","MySpectrumWiFi50-2G","2412","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:cb:51:4c:61:ef","MySpectrumWiFie8-5G","5785","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"74:3e:2b:69:91:bc","LinkNYC Free Wi-Fi","5680","40.7296324","-73.9869729","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"60:d0:2c:58:e2:0c","#Battery Park City Free WiFi","5785","40.7092419","-74.0107596","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"20:be:cd:1f:14:25","","5765","40.7456465","-73.9753128","false","false","false","false","false","false","true","false","false","false","false","true","false","false"
"48:5d:36:57:1a:76","FiOS-3RXIH-5G","5180","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"20:be:cd:1f:14:28","Le Marais","5765","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"d0:03:4b:61:ea:91","JP Studio","5180","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"ec:8c:a2:d6:85:ec","Carrier WiFi2","5320","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"30:87:d9:de:a9:8c","Carrier WiFi2","5260","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"a4:97:33:2f:d1:b0","SpectrumSetup-B1","5785","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"f8:e7:1e:ab:c8:3c","LinkNYC Private","5260","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"90:3a:72:3e:1b:c8","Ksushi","2422","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"76:12:b3:70:4d:64","DIRECT-64-HP M255 LaserJet","5745","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"f8:e7:1e:6b:c9:1c","LinkNYC Free Wi-Fi","5300","40.7160743","-73.9954326","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"32:7b:c9:12:24:4a","DIRECT-Nexar(5G)-390c50","5220","40.7247562","-73.9572912","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"d4:68:4d:44:14:98","ABCBKGuest","2422","40.7406798","-73.9196323","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"b6:84:c6:d7:3d:61","Nice 275 Grand Free 5G","5200","40.7296324","-73.9869729","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"90:3a:72:7b:7e:8c","Spectrum","5300","40.7488859","-73.940882","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"6a:f8:53:c7:d9:06","","5320","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"c0:c9:e3:00:4a:bb","Ooooo WiFi friend","2422","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"34:53:d2:4e:32:a7","SpectrumSetup-A0","5220","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"d8:38:fc:d5:48:3c","Carrier WiFi2","5300","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"00:31:92:da:5e:04","CocoSandy","5745","40.7456465","-73.9753128","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
